chunk_id,school,page_type,stage,title,source_url,final_url,raw_file,chunk_index,text,updated_at
cuhk__orientation__087bab22a6__chunk_002,CUHK,orientation,orientation,Preparation for New Academic Year (2025-26) | CUHK Graduate School,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,data/raw_pages/cuhk__orientation__087bab22a6.txt,2,"y Services Centre (ITSC) at 3943-8845 or through the
ITSC Service Desk
.
To access various services through the ""
MyCUHK
"" portal, students need a OnePass password. New students who have completed online registration and fulfilled all admission condition(s) will receive a verification code (v-code) from ITSC via email and/or SMS (for Hong Kong mobile numbers only) about two weeks before their admission date. This v-code is necessary to retrieve the OnePass password from the Student Computing Accounts Collection System. New students can consult the
Quick Guide
for more information. Current CUHK students with valid OnePass passwords can continue using their existing credentials.
B. Student ID Card (CU Link)
New Students:",2026-06-29T15:58:44+00:00
cuhk__orientation__087bab22a6__chunk_003,CUHK,orientation,orientation,Preparation for New Academic Year (2025-26) | CUHK Graduate School,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,data/raw_pages/cuhk__orientation__087bab22a6.txt,3,"s with valid OnePass passwords can continue using their existing credentials.
B. Student ID Card (CU Link)
New Students:
After completing online registration and fulfilling all admission conditions, you can collect your CU Link Card on or after your admission date. Non-local students must complete the visa documents submission before collecting their CU Link Card (
Learn more
). Contact the
CU Link Card Centre
7 working days after completing online document verification to check if your CU Link Card is ready and to learn about the collection arrangements.
C. Batch Collection for CU Link Card
Some programmes will collect CU Link Cards for their students. For inquiries, please contact your respective Programme Office:
Programmes
Contact Information
Executive MBA
Tel: 3943 7642; Email:
markwhmak@cuhk.edu.hk
EMBA Chinese
Tel: 3943 5972: Email:
rongyi@cuhk.edu.hk",2026-06-29T15:58:44+00:00
cuhk__orientation__087bab22a6__chunk_004,CUHK,orientation,orientation,Preparation for New Academic Year (2025-26) | CUHK Graduate School,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,data/raw_pages/cuhk__orientation__087bab22a6.txt,4,"mation
Executive MBA
Tel: 3943 7642; Email:
markwhmak@cuhk.edu.hk
EMBA Chinese
Tel: 3943 5972: Email:
rongyi@cuhk.edu.hk
Executive Master of Professional Accountancy
Tel: 3943 1916; Email:
joyce_lee@cuhk.edu.hk
MBA in Finance
Tel: 3943 5215; Email:
molliewang@cuhk.edu.hk
DBA (Chinese)
Tel: 3943 5980; Email:
yishuxu@cuhk.edu.hk
Juris Doctor (JD)
Tel: 3943 4310; Email:
lawpgadm@cuhk.edu.hk
JD / MBA (JD Component)
Tel: 3943 4310; Email:
lawpgadm@cuhk.edu.hk
LLM Chinese Business Law
Tel: 3943 4310; Email:
lawpgadm@cuhk.edu.hk
LLM Common Law
Tel: 3943 4310; Email:
lawpgadm@cuhk.edu.hk
LLM Energy and Environmental Law
Tel: 3943 4310; Email:
lawpgadm@cuhk.edu.hk
LLM International Economic Law
Tel: 3943 4310; Email:
lawpgadm@cuhk.edu.hk
LLM Legal History
Tel: 3943 4310; Email:
lawpgadm@cuhk.edu.hk
Postgraduate Certificate in Laws (PCLL)
Tel: 3943 4313; Email:
pcll.law@link.cuhk.edu.hk",2026-06-29T15:58:44+00:00
cuhk__orientation__087bab22a6__chunk_005,CUHK,orientation,orientation,Preparation for New Academic Year (2025-26) | CUHK Graduate School,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,data/raw_pages/cuhk__orientation__087bab22a6.txt,5,"10; Email:
lawpgadm@cuhk.edu.hk
Postgraduate Certificate in Laws (PCLL)
Tel: 3943 4313; Email:
pcll.law@link.cuhk.edu.hk
Master of Nursing Science (Pre-registration)
Tel: 3943 7890; Email:
mns@nur.cuhk.edu.hk
Current Students:
If your student ID card expires by 31 July 2025 but you will continue to study in the 2025-26 academic year, complete and submit the “
Application Form for Change of Expected Graduation Date
” to your Graduate Division (login is required to access the file). After receiving approval from the Graduate School, you can renew your CU Link card at the CU Link Card Centre.
D. MyCUHK and CUSIS
Access University and study-related information through the ""
MyCUHK
"" portal via the University and Graduate School websites. Use the ""CUSIS"" portal to update contact details, select courses, view academic results, and manage other study-related matters. Please refer to the “",2026-06-29T15:58:44+00:00
cuhk__orientation__087bab22a6__chunk_006,CUHK,orientation,orientation,Preparation for New Academic Year (2025-26) | CUHK Graduate School,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,data/raw_pages/cuhk__orientation__087bab22a6.txt,6,"te contact details, select courses, view academic results, and manage other study-related matters. Please refer to the “
Computer-based Training
” or
CUSIS User Guides
, available within the platform to learn how to use the system.
3. Academic
A. Term Dates of the Academic Year 2025-26
The academic year for most programmes commences on 1 September 2025. Students should consult the
Academic Calendar
for specific term dates of their programmes. The
Teaching Timetable
will be available in early August. For detailed class schedules, students may contact their respective Graduate Division/Programme directly.
B. General Regulations Governing Postgraduate Studies
The comprehensive
General Regulations Governing Postgraduate Studies",2026-06-29T15:58:44+00:00
cuhk__orientation__087bab22a6__chunk_007,CUHK,orientation,orientation,Preparation for New Academic Year (2025-26) | CUHK Graduate School,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,data/raw_pages/cuhk__orientation__087bab22a6.txt,7,"General Regulations Governing Postgraduate Studies
The comprehensive
General Regulations Governing Postgraduate Studies
, applicable to all postgraduate students, is available on the Graduate School website. Students are strongly advised to thoroughly review and understand these regulations.
C. Honour Code and Code of Conduct
The aim of the
Honour Code and Code of Conduct for Students
(Code of Conduct) is to raise students’ awareness of the importance of academic honesty and personal integrity and CUHK's expectations of its students in these respects. Upon admission to CUHK, all students must affirm their willingness to subscribe to and be governed by the Honour Code and the Code of Conduct.",2026-06-29T15:58:44+00:00
cuhk__orientation__087bab22a6__chunk_008,CUHK,orientation,orientation,Preparation for New Academic Year (2025-26) | CUHK Graduate School,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,data/raw_pages/cuhk__orientation__087bab22a6.txt,8,", all students must affirm their willingness to subscribe to and be governed by the Honour Code and the Code of Conduct.
The Code of Conduct summarizes CUHK’s existing rules, policies and procedures governing student conduct. It sets forth the expectations the University places on all its students in both academic conduct and personal behaviour, and guides them through the documents that apply to the Code of Conduct. Students should familiarise themselves with the Code of Conduct and comply with the rules, policies and procedures stated therein.
The Code of Conduct applies to all students of CUHK, in both their academic and non-academic activities.
D. Code of Practice and Graduate Attributes
Detailed rules, policies, and procedures for postgraduate studies are outlined in the Code of Practice, accessible at
Code of Practice (for RPg students)
Code of Practice (for TPg students)",2026-06-29T15:58:44+00:00
cuhk__orientation__087bab22a6__chunk_009,CUHK,orientation,orientation,Preparation for New Academic Year (2025-26) | CUHK Graduate School,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,data/raw_pages/cuhk__orientation__087bab22a6.txt,9,"outlined in the Code of Practice, accessible at
Code of Practice (for RPg students)
Code of Practice (for TPg students)
The Graduate School is committed to developing graduates of international distinction. It has defined its educational philosophy through
Graduate Attributes
, which students are expected to cultivate throughout their academic journey.
E. Academic Honesty
CUHK places paramount importance on academic integrity, enforcing a zero-tolerance policy for academic dishonesty. A comprehensive resource, ""
Honesty in Academic Work: A Guide for Students and Teachers
"" is available online to provide guidelines and share cases of academic honesty. Students are required to familiarise themselves with these guidelines and adhere to them consistently.
F. Postgraduate Student Handbook 2025-26
The
Postgraduate Student Handbook 2025-26",2026-06-29T15:58:44+00:00
cuhk__orientation__087bab22a6__chunk_010,CUHK,orientation,orientation,Preparation for New Academic Year (2025-26) | CUHK Graduate School,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,data/raw_pages/cuhk__orientation__087bab22a6.txt,10,"ines and adhere to them consistently.
F. Postgraduate Student Handbook 2025-26
The
Postgraduate Student Handbook 2025-26
will be accessible on the Graduate School website by mid-July. Students are urged to review this handbook thoroughly, paying particular attention to sections relevant to their studies, including study schemes and various regulations. Additionally, students can access their Study Scheme and Course Catalogue via
MyCUHK
(CUSIS→ Manage Classes→ Browse Course Catalogue)
.
4. Fees
Apart from the tuition/continuation fees, there are other applicable fees such as retention fee (for students applying for leave of absence), and thesis examination fee, etc. Students may check out the information under the
Fees
on the Graduate School website.
5. Other University Policies
A. Personal Data Policy of the University",2026-06-29T15:58:44+00:00
cuhk__orientation__087bab22a6__chunk_011,CUHK,orientation,orientation,Preparation for New Academic Year (2025-26) | CUHK Graduate School,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,data/raw_pages/cuhk__orientation__087bab22a6.txt,11,"on under the
Fees
on the Graduate School website.
5. Other University Policies
A. Personal Data Policy of the University
Data collected in connection with your postgraduate studies at CUHK will be held/transferred to relevant departments/administrative units within the University as management information to facilitate verification, communication, operations, and planning. Upon graduation, students’ personal data will be converted to alumni data for further communication and other purposes, where applicable. For details on the policy, please refer to the
University website
.
For correction of or access to personal data held by the University during your studies at the University, please contact the Graduate School by
email
.
B. Students with Outstanding Debts",2026-06-29T15:58:44+00:00
cuhk__orientation__087bab22a6__chunk_012,CUHK,orientation,orientation,Preparation for New Academic Year (2025-26) | CUHK Graduate School,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,data/raw_pages/cuhk__orientation__087bab22a6.txt,12,"during your studies at the University, please contact the Graduate School by
email
.
B. Students with Outstanding Debts
The University will withhold graduate certificates from students with outstanding debts to the University, which include but are not limited to unreturned library materials on loan or overdue fines, hostel fees, overdue fines for payment in arrears, etc. Please be reminded to observe and comply with the Regulations.
C. Health Policy of the University
The University has set up the Committee on Health Promotion and Protection to coordinate the efforts and monitor the progress of work and evaluate the effective implementation of policies, strategies, and action plans in regard to the areas of hygiene, prevention of disease on campus and promotion of health in general. Please visit the
Committee website
regularly.
6. Useful Links and Contact Information",2026-06-29T15:58:44+00:00
cuhk__orientation__087bab22a6__chunk_013,CUHK,orientation,orientation,Preparation for New Academic Year (2025-26) | CUHK Graduate School,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,data/raw_pages/cuhk__orientation__087bab22a6.txt,13,"nd promotion of health in general. Please visit the
Committee website
regularly.
6. Useful Links and Contact Information
Other University Units
Office of Admissions and Financial Aid
(Please choose
Fees and Financing Your Studies
)
Scholarships and Financial Assistance for postgraduate students
Office of Student Affairs
Administration and Amenities Section
Career Planning and Development Centre
Learning and Cultural Enhancement Section
Guidebook for Non-local Students
Student Experience and Development Section
Wellness and Counselling Centre
The CUHK Library
Get Started
Guide for Postgraduate Students
Postgraduate Library Workshops
Centre for Learning Enhancement And Research (CLEAR)
Improving Postgraduate Learning (IPL) Programme to enhance postgraduate studies
The Postgraduate Student Association (CUPSA)
CUPSA Social Media Channels:
Facebook
|
Instagram
|
WeChat",2026-06-29T15:58:44+00:00
cuhk__orientation__087bab22a6__chunk_014,CUHK,orientation,orientation,Preparation for New Academic Year (2025-26) | CUHK Graduate School,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,data/raw_pages/cuhk__orientation__087bab22a6.txt,14,"graduate studies
The Postgraduate Student Association (CUPSA)
CUPSA Social Media Channels:
Facebook
|
Instagram
|
WeChat
Last updated: 3 July 2025",2026-06-29T15:58:44+00:00
cuhk__registration__88e2339976__chunk_000,CUHK,registration,registration,How to Register | CUHK Graduate School,https://www.gs.cuhk.edu.hk/registration/how-to-register,https://www.gs.cuhk.edu.hk/registration/how-to-register,data/raw_pages/cuhk__registration__88e2339976.txt,0,"Welcome to CUHK!
Please follow these steps to complete your registration before beginning your studies. Some actions are time-sensitive, so adhere to all deadlines.
Step-by-Step Registration Process
Step 1: Submit Online Registration
You must settle the admission deposit first before the payment due date.
Registration link
becomes accessible: (
guidelines
)
Local students: 3 working days after the payment settlement date.
Non-local students: 14 working days after the payment settlement date.
After completing online registration, you can check your registration status at the
Online Application System
.
Step 2: Submit
Student Visa Application
(Non-local Students Only)
You are advised to send the
original
visa application form along with
ALL required supporting documents
to CUHK by courier according to the timeline below:
Research Programme: By mid-April",2026-06-29T15:58:44+00:00
cuhk__registration__88e2339976__chunk_001,CUHK,registration,registration,How to Register | CUHK Graduate School,https://www.gs.cuhk.edu.hk/registration/how-to-register,https://www.gs.cuhk.edu.hk/registration/how-to-register,data/raw_pages/cuhk__registration__88e2339976.txt,1,"h
ALL required supporting documents
to CUHK by courier according to the timeline below:
Research Programme: By mid-April
Taught Programme: By mid-May (Students of Programmes with Pre-term studies should submit visa application at least 8 weeks prior to the Pre-term start date.)
Step 3: Apply for
Postgraduate Halls
(If Applicable)
Available for full-time research or UGC-funded taught programme students.
Step 4: Submit Admission Condition Documents (If Applicable)
Submit required documents by the specified deadline in your admission offer.
Research Programme Students (MPhil & PhD): Please send to the Graduate School.
Taught Programme Students: Please send to the programme office.
If you cannot fulfil the admission condition(s) by the stipulated deadline, your admission offer will become null and void.
Step 5:
Complete Visa Documents Submission
(Non-local Students Only)",2026-06-29T15:58:44+00:00
cuhk__registration__88e2339976__chunk_002,CUHK,registration,registration,How to Register | CUHK Graduate School,https://www.gs.cuhk.edu.hk/registration/how-to-register,https://www.gs.cuhk.edu.hk/registration/how-to-register,data/raw_pages/cuhk__registration__88e2339976.txt,2,"ne, your admission offer will become null and void.
Step 5:
Complete Visa Documents Submission
(Non-local Students Only)
Step 6: Activate MyCUHK Account
After completing previous steps, use v-code to set OnePass password for course enrolment and other MyCUHK services.
Local students: Receive v-code from ITSC via email and/or SMS (Hong Kong mobile only) from mid-July.
Non-local students: Receive v-code from ITSC via email from mid-July.
Step 7: Collect Your CU Link (Student ID Card)
Local students: Collect on or after admission date; contact
CU Link Card Centre
for details.
Non-local students: Collect 7-10 working days after completing online documents verification (Step 5); contact
CU Link Card Centre
for details.
Some programmes handle collection internally. Please check with Programme Office for details.
Step 8: Update Information at MyCUHK (Non-local Students Only)",2026-06-29T15:58:44+00:00
cuhk__registration__88e2339976__chunk_003,CUHK,registration,registration,How to Register | CUHK Graduate School,https://www.gs.cuhk.edu.hk/registration/how-to-register,https://www.gs.cuhk.edu.hk/registration/how-to-register,data/raw_pages/cuhk__registration__88e2339976.txt,3,"ternally. Please check with Programme Office for details.
Step 8: Update Information at MyCUHK (Non-local Students Only)
Update mailing address and contacts via
MyCUHK
.
Step 9: Submit Postgraduate Studentship Payment Instruction Form
Submit completed
form
to the Finance Office (1/F, Sui-Loong Pao Building).
Step 10: Perform Course Selection
Begins early August. Enroll according to your Programme's study scheme and Graduate Division guidance. Visit the
Graduate School Website
for more information.
All steps are essential and impact your registration. Please complete them in the order listed.",2026-06-29T15:58:44+00:00
cuhk__tuition__087bab22a6__chunk_000,CUHK,tuition,payment,Preparation for New Academic Year (2025-26) | CUHK Graduate School,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,data/raw_pages/cuhk__tuition__087bab22a6.txt,0,"Note: Please refer to the
Postgraduate Student Orientation 2025 website
maintained by the Office of Student Affairs of the University for further details and enrolment of the orientation programmes.
1. Course Selection and Add/Drop
As per the
General Regulations Governing Postgraduate Studies
, students must enrol in at least one course each term, unless otherwise specified in their study scheme or approved by their Graduate Division Head. Research postgraduate (RPg) students who have submitted their theses are exempt from this requirement.
For the 2025-26 academic year, most postgraduate students can select courses from
10:00 a.m. on 5 August 2025 to 5:30 p.m. on 8 August 2025
. Detailed information on Course Selection & Add/Drop Exercise will be available in early July 2025. In the meantime, students can refer to the
Online Guide on Course Selection for PG Students",2026-06-29T15:58:44+00:00
cuhk__tuition__087bab22a6__chunk_001,CUHK,tuition,payment,Preparation for New Academic Year (2025-26) | CUHK Graduate School,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,data/raw_pages/cuhk__tuition__087bab22a6.txt,1,"vailable in early July 2025. In the meantime, students can refer to the
Online Guide on Course Selection for PG Students
for general guidance.
2. Access to University Information and Various Systems
A. Information on the Web/Via Email
Students should regularly check their @Link mailbox (CU student email) and the Graduate School website for important updates on course selection, electronic student fee debit notes, announcements, and reminders about study-related matters. It is crucial to keep your contact information, including email and postal addresses, up-to-date on CUSIS.
For inquiries about your CUHK computer account, contact the Information Technology Services Centre (ITSC) at 3943-8845 or through the
ITSC Service Desk
.
To access various services through the ""
MyCUHK",2026-06-29T15:58:44+00:00
cuhk__tuition__087bab22a6__chunk_002,CUHK,tuition,payment,Preparation for New Academic Year (2025-26) | CUHK Graduate School,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,data/raw_pages/cuhk__tuition__087bab22a6.txt,2,"y Services Centre (ITSC) at 3943-8845 or through the
ITSC Service Desk
.
To access various services through the ""
MyCUHK
"" portal, students need a OnePass password. New students who have completed online registration and fulfilled all admission condition(s) will receive a verification code (v-code) from ITSC via email and/or SMS (for Hong Kong mobile numbers only) about two weeks before their admission date. This v-code is necessary to retrieve the OnePass password from the Student Computing Accounts Collection System. New students can consult the
Quick Guide
for more information. Current CUHK students with valid OnePass passwords can continue using their existing credentials.
B. Student ID Card (CU Link)
New Students:",2026-06-29T15:58:44+00:00
cuhk__tuition__087bab22a6__chunk_003,CUHK,tuition,payment,Preparation for New Academic Year (2025-26) | CUHK Graduate School,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,data/raw_pages/cuhk__tuition__087bab22a6.txt,3,"s with valid OnePass passwords can continue using their existing credentials.
B. Student ID Card (CU Link)
New Students:
After completing online registration and fulfilling all admission conditions, you can collect your CU Link Card on or after your admission date. Non-local students must complete the visa documents submission before collecting their CU Link Card (
Learn more
). Contact the
CU Link Card Centre
7 working days after completing online document verification to check if your CU Link Card is ready and to learn about the collection arrangements.
C. Batch Collection for CU Link Card
Some programmes will collect CU Link Cards for their students. For inquiries, please contact your respective Programme Office:
Programmes
Contact Information
Executive MBA
Tel: 3943 7642; Email:
markwhmak@cuhk.edu.hk
EMBA Chinese
Tel: 3943 5972: Email:
rongyi@cuhk.edu.hk",2026-06-29T15:58:44+00:00
cuhk__tuition__087bab22a6__chunk_004,CUHK,tuition,payment,Preparation for New Academic Year (2025-26) | CUHK Graduate School,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,data/raw_pages/cuhk__tuition__087bab22a6.txt,4,"mation
Executive MBA
Tel: 3943 7642; Email:
markwhmak@cuhk.edu.hk
EMBA Chinese
Tel: 3943 5972: Email:
rongyi@cuhk.edu.hk
Executive Master of Professional Accountancy
Tel: 3943 1916; Email:
joyce_lee@cuhk.edu.hk
MBA in Finance
Tel: 3943 5215; Email:
molliewang@cuhk.edu.hk
DBA (Chinese)
Tel: 3943 5980; Email:
yishuxu@cuhk.edu.hk
Juris Doctor (JD)
Tel: 3943 4310; Email:
lawpgadm@cuhk.edu.hk
JD / MBA (JD Component)
Tel: 3943 4310; Email:
lawpgadm@cuhk.edu.hk
LLM Chinese Business Law
Tel: 3943 4310; Email:
lawpgadm@cuhk.edu.hk
LLM Common Law
Tel: 3943 4310; Email:
lawpgadm@cuhk.edu.hk
LLM Energy and Environmental Law
Tel: 3943 4310; Email:
lawpgadm@cuhk.edu.hk
LLM International Economic Law
Tel: 3943 4310; Email:
lawpgadm@cuhk.edu.hk
LLM Legal History
Tel: 3943 4310; Email:
lawpgadm@cuhk.edu.hk
Postgraduate Certificate in Laws (PCLL)
Tel: 3943 4313; Email:
pcll.law@link.cuhk.edu.hk",2026-06-29T15:58:44+00:00
cuhk__tuition__087bab22a6__chunk_005,CUHK,tuition,payment,Preparation for New Academic Year (2025-26) | CUHK Graduate School,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,data/raw_pages/cuhk__tuition__087bab22a6.txt,5,"10; Email:
lawpgadm@cuhk.edu.hk
Postgraduate Certificate in Laws (PCLL)
Tel: 3943 4313; Email:
pcll.law@link.cuhk.edu.hk
Master of Nursing Science (Pre-registration)
Tel: 3943 7890; Email:
mns@nur.cuhk.edu.hk
Current Students:
If your student ID card expires by 31 July 2025 but you will continue to study in the 2025-26 academic year, complete and submit the “
Application Form for Change of Expected Graduation Date
” to your Graduate Division (login is required to access the file). After receiving approval from the Graduate School, you can renew your CU Link card at the CU Link Card Centre.
D. MyCUHK and CUSIS
Access University and study-related information through the ""
MyCUHK
"" portal via the University and Graduate School websites. Use the ""CUSIS"" portal to update contact details, select courses, view academic results, and manage other study-related matters. Please refer to the “",2026-06-29T15:58:44+00:00
cuhk__tuition__087bab22a6__chunk_006,CUHK,tuition,payment,Preparation for New Academic Year (2025-26) | CUHK Graduate School,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,data/raw_pages/cuhk__tuition__087bab22a6.txt,6,"te contact details, select courses, view academic results, and manage other study-related matters. Please refer to the “
Computer-based Training
” or
CUSIS User Guides
, available within the platform to learn how to use the system.
3. Academic
A. Term Dates of the Academic Year 2025-26
The academic year for most programmes commences on 1 September 2025. Students should consult the
Academic Calendar
for specific term dates of their programmes. The
Teaching Timetable
will be available in early August. For detailed class schedules, students may contact their respective Graduate Division/Programme directly.
B. General Regulations Governing Postgraduate Studies
The comprehensive
General Regulations Governing Postgraduate Studies",2026-06-29T15:58:44+00:00
cuhk__tuition__087bab22a6__chunk_007,CUHK,tuition,payment,Preparation for New Academic Year (2025-26) | CUHK Graduate School,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,data/raw_pages/cuhk__tuition__087bab22a6.txt,7,"General Regulations Governing Postgraduate Studies
The comprehensive
General Regulations Governing Postgraduate Studies
, applicable to all postgraduate students, is available on the Graduate School website. Students are strongly advised to thoroughly review and understand these regulations.
C. Honour Code and Code of Conduct
The aim of the
Honour Code and Code of Conduct for Students
(Code of Conduct) is to raise students’ awareness of the importance of academic honesty and personal integrity and CUHK's expectations of its students in these respects. Upon admission to CUHK, all students must affirm their willingness to subscribe to and be governed by the Honour Code and the Code of Conduct.",2026-06-29T15:58:44+00:00
cuhk__tuition__087bab22a6__chunk_008,CUHK,tuition,payment,Preparation for New Academic Year (2025-26) | CUHK Graduate School,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,data/raw_pages/cuhk__tuition__087bab22a6.txt,8,", all students must affirm their willingness to subscribe to and be governed by the Honour Code and the Code of Conduct.
The Code of Conduct summarizes CUHK’s existing rules, policies and procedures governing student conduct. It sets forth the expectations the University places on all its students in both academic conduct and personal behaviour, and guides them through the documents that apply to the Code of Conduct. Students should familiarise themselves with the Code of Conduct and comply with the rules, policies and procedures stated therein.
The Code of Conduct applies to all students of CUHK, in both their academic and non-academic activities.
D. Code of Practice and Graduate Attributes
Detailed rules, policies, and procedures for postgraduate studies are outlined in the Code of Practice, accessible at
Code of Practice (for RPg students)
Code of Practice (for TPg students)",2026-06-29T15:58:44+00:00
cuhk__tuition__087bab22a6__chunk_009,CUHK,tuition,payment,Preparation for New Academic Year (2025-26) | CUHK Graduate School,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,data/raw_pages/cuhk__tuition__087bab22a6.txt,9,"outlined in the Code of Practice, accessible at
Code of Practice (for RPg students)
Code of Practice (for TPg students)
The Graduate School is committed to developing graduates of international distinction. It has defined its educational philosophy through
Graduate Attributes
, which students are expected to cultivate throughout their academic journey.
E. Academic Honesty
CUHK places paramount importance on academic integrity, enforcing a zero-tolerance policy for academic dishonesty. A comprehensive resource, ""
Honesty in Academic Work: A Guide for Students and Teachers
"" is available online to provide guidelines and share cases of academic honesty. Students are required to familiarise themselves with these guidelines and adhere to them consistently.
F. Postgraduate Student Handbook 2025-26
The
Postgraduate Student Handbook 2025-26",2026-06-29T15:58:44+00:00
cuhk__tuition__087bab22a6__chunk_010,CUHK,tuition,payment,Preparation for New Academic Year (2025-26) | CUHK Graduate School,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,data/raw_pages/cuhk__tuition__087bab22a6.txt,10,"ines and adhere to them consistently.
F. Postgraduate Student Handbook 2025-26
The
Postgraduate Student Handbook 2025-26
will be accessible on the Graduate School website by mid-July. Students are urged to review this handbook thoroughly, paying particular attention to sections relevant to their studies, including study schemes and various regulations. Additionally, students can access their Study Scheme and Course Catalogue via
MyCUHK
(CUSIS→ Manage Classes→ Browse Course Catalogue)
.
4. Fees
Apart from the tuition/continuation fees, there are other applicable fees such as retention fee (for students applying for leave of absence), and thesis examination fee, etc. Students may check out the information under the
Fees
on the Graduate School website.
5. Other University Policies
A. Personal Data Policy of the University",2026-06-29T15:58:44+00:00
cuhk__tuition__087bab22a6__chunk_011,CUHK,tuition,payment,Preparation for New Academic Year (2025-26) | CUHK Graduate School,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,data/raw_pages/cuhk__tuition__087bab22a6.txt,11,"on under the
Fees
on the Graduate School website.
5. Other University Policies
A. Personal Data Policy of the University
Data collected in connection with your postgraduate studies at CUHK will be held/transferred to relevant departments/administrative units within the University as management information to facilitate verification, communication, operations, and planning. Upon graduation, students’ personal data will be converted to alumni data for further communication and other purposes, where applicable. For details on the policy, please refer to the
University website
.
For correction of or access to personal data held by the University during your studies at the University, please contact the Graduate School by
email
.
B. Students with Outstanding Debts",2026-06-29T15:58:44+00:00
cuhk__tuition__087bab22a6__chunk_012,CUHK,tuition,payment,Preparation for New Academic Year (2025-26) | CUHK Graduate School,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,https://www.gs.cuhk.edu.hk/academics/preparation-for-new-academic-year,data/raw_pages/cuhk__tuition__087bab22a6.txt,12,"during your studies at the University, please contact the Graduate School by
email
.
B. Students with Outstanding Debts
The University will withhold graduate certificates from students with outstanding debts to the University, which include but are not limited to unreturned library materials on loan or overdue fines, hostel fees, overdue fines for payment in arrears, etc. Please be reminded to observe and comply with the Regulations.
C. Health Policy of the University
The University has set up the Committee on Health Promotion and Protection to coordinate the efforts and monitor the progress of work and evaluate the effective implementation of policies, strategies, and action plans in regard to the areas of hygiene, prevention of disease on campus and promotion of health in general. Please visit the
Committee website
regularly.
6. Useful Links and Contact Information",2026-06-29T15:58:44+00:00
