chunk_id,school,page_type,stage,title,source_url,raw_file,token_count,vector_json,updated_at
hkbu__visa__84ca068b28__chunk_009,HKBU,visa,visa,5. After Accepting an Offer -  Student Visa Application | HKBU AR,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-student-visa-application,data/raw_pages/hkbu__visa__84ca068b28.txt,51,"{""accepting"": 1, ""activate"": 1, ""after"": 1, ""an"": 1, ""application"": 2, ""ar"": 1, ""as"": 3, ""at"": 1, ""available"": 1, ""by"": 1, ""click"": 1, ""counter"": 1, ""duty"": 1, ""enter"": 1, ""flowchart"": 1, ""here"": 1, ""hkbu"": 2, ""immigration"": 1, ""important"": 1, ""in"": 1, ""is"": 1, ""it"": 1, ""july"": 1, ""must"": 1, ""notes"": 1, ""of"": 1, ""offer"": 1, ""officer"": 1, ""on"": 1, ""or"": 1, ""order"": 1, ""our"": 1, ""presenting"": 1, ""register"": 1, ""soon"": 1, ""to"": 3, ""view"": 1, ""visa"": 7, ""when"": 1}",2026-06-30T00:19:08+00:00
hkbu__visa__84ca068b28__chunk_010,HKBU,visa,visa,5. After Accepting an Offer -  Student Visa Application | HKBU AR,https://ar.hkbu.edu.hk/tpg-studies/prospective-student/how-to-apply/5-after-accepting-an-offer-student-visa-application,data/raw_pages/hkbu__visa__84ca068b28.txt,106,"{""accepting"": 1, ""accordingly"": 1, ""activate"": 1, ""after"": 1, ""an"": 3, ""another"": 1, ""application"": 1, ""applied"": 1, ""ar"": 1, ""arrange"": 1, ""as"": 2, ""at"": 2, ""before"": 1, ""by"": 3, ""commence"": 1, ""comply"": 1, ""considering"": 1, ""counter"": 1, ""current"": 1, ""department"": 1, ""duty"": 1, ""enter"": 2, ""entry"": 3, ""exit"": 1, ""extension"": 1, ""government"": 1, ""health"": 1, ""hkbu"": 3, ""hksar"": 1, ""immd"": 2, ""immigration"": 2, ""in"": 1, ""information"": 1, ""instead"": 1, ""is"": 2, ""it"": 2, ""label"": 1, ""latest"": 1, ""local"": 2, ""mainland"": 1, ""march"": 1, ""means"": 1, ""measures"": 1, ""meen"": 1, ""new"": 1, ""news"": 1, ""non"": 2, ""observe"": 1, ""of"": 3, ""offer"": 1, ""officer"": 1, ""on"": 1, ""permit"": 3, ""plan"": 1, ""presenting"": 1, ""quarantine"": 2, ""re"": 1, ""reference"": 1, ""required"": 2, ""residing"": 1, ""sa"": 1, ""should"": 2, ""starting"": 1, ""studies"": 1, ""study"": 1, ""such"": 1, ""they"": 1, ""time"": 1, ""to"": 4, ""trip"": 1, ""valid"": 1, ""visa"": 6, ""when"": 1, ""who"": 1}",2026-06-30T00:19:08+00:00
hku__accommodation__60671ecd83__chunk_000,HKU,accommodation,housing,Home - HKU Cedars - Housing,https://housing.cedars.hku.hk/,data/raw_pages/hku__accommodation__60671ecd83.txt,115,"{""academic"": 1, ""accommodation"": 2, ""activities"": 1, ""advice"": 1, ""application"": 1, ""as"": 1, ""avoiding"": 1, ""call"": 1, ""campus"": 4, ""cedars"": 2, ""committed"": 1, ""community"": 2, ""connect"": 1, ""cultivate"": 1, ""embark"": 1, ""empowers"": 1, ""enriching"": 1, ""experience"": 1, ""explore"": 2, ""finding"": 1, ""fostering"": 1, ""get"": 1, ""guidance"": 1, ""guide"": 1, ""help"": 1, ""here"": 2, ""hku"": 4, ""home"": 2, ""housing"": 4, ""inclusive"": 1, ""interests"": 1, ""join"": 1, ""journey"": 1, ""life"": 2, ""lifelong"": 1, ""living"": 2, ""ll"": 1, ""local"": 1, ""make"": 1, ""market"": 1, ""memories"": 1, ""most"": 1, ""navigate"": 1, ""needs"": 1, ""of"": 3, ""off"": 2, ""on"": 3, ""options"": 2, ""or"": 1, ""other"": 1, ""peers"": 1, ""preferences"": 1, ""private"": 1, ""process"": 1, ""programs"": 1, ""protect"": 1, ""provide"": 1, ""re"": 1, ""rental"": 2, ""renting"": 1, ""residence"": 4, ""residences"": 1, ""residential"": 2, ""scams"": 2, ""suit"": 1, ""supportive"": 1, ""through"": 2, ""tips"": 1, ""to"": 8, ""variety"": 1, ""vibrant"": 1, ""we"": 4, ""welcome"": 1, ""whether"": 1, ""yourself"": 1}",2026-06-30T00:19:08+00:00
hku__accommodation__60671ecd83__chunk_001,HKU,accommodation,housing,Home - HKU Cedars - Housing,https://housing.cedars.hku.hk/,data/raw_pages/hku__accommodation__60671ecd83.txt,40,"{""accommodation"": 2, ""accommodations"": 1, ""application"": 1, ""cedars"": 1, ""central"": 1, ""clearing"": 1, ""colleges"": 1, ""feb"": 1, ""found"": 1, ""halls"": 1, ""hku"": 4, ""home"": 1, ""house"": 1, ""housing"": 3, ""jun"": 1, ""latest"": 1, ""living"": 1, ""more"": 1, ""news"": 1, ""no"": 1, ""other"": 1, ""private"": 1, ""protect"": 1, ""rental"": 1, ""residence"": 2, ""residences"": 2, ""resources"": 1, ""scams"": 1, ""updates"": 1, ""useful"": 1, ""view"": 1, ""yourself"": 1}",2026-06-30T00:19:08+00:00
hku__faq__3f72d8f8be__chunk_000,HKU,faq,general,FAQ,https://admissions.hku.hk/tpg/faq,data/raw_pages/hku__faq__3f72d8f8be.txt,96,"{""about"": 2, ""admission"": 3, ""announcement"": 1, ""application"": 8, ""applying"": 2, ""available"": 2, ""be"": 3, ""contact"": 1, ""departments"": 1, ""document"": 1, ""each"": 1, ""earlier"": 1, ""etc"": 1, ""every"": 1, ""faculties"": 1, ""faq"": 4, ""fees"": 1, ""general"": 1, ""graduate"": 1, ""hku"": 2, ""individual"": 1, ""information"": 6, ""inquiries"": 1, ""list"": 1, ""listing"": 1, ""most"": 1, ""mphil"": 1, ""note"": 1, ""november"": 1, ""obtain"": 2, ""october"": 1, ""of"": 1, ""on"": 1, ""onwards"": 1, ""open"": 1, ""our"": 1, ""phd"": 1, ""postgraduate"": 3, ""procedure"": 1, ""procedures"": 1, ""programme"": 5, ""programmes"": 4, ""requirements"": 2, ""research"": 1, ""school"": 1, ""some"": 1, ""stay"": 1, ""study"": 1, ""supporting"": 1, ""syllabus"": 1, ""taught"": 1, ""to"": 3, ""tune"": 1, ""usually"": 1, ""visit"": 1, ""website"": 1, ""when"": 1, ""where"": 2, ""year"": 1}",2026-06-30T00:19:08+00:00
hku__faq__3f72d8f8be__chunk_001,HKU,faq,general,FAQ,https://admissions.hku.hk/tpg/faq,data/raw_pages/hku__faq__3f72d8f8be.txt,110,"{""about"": 1, ""announces"": 1, ""application"": 6, ""apply"": 6, ""at"": 2, ""available"": 1, ""be"": 1, ""button"": 2, ""by"": 1, ""cannot"": 1, ""click"": 1, ""clicking"": 1, ""concerned"": 1, ""contact"": 1, ""department"": 1, ""details"": 1, ""different"": 1, ""each"": 1, ""enrol"": 1, ""even"": 1, ""faculty"": 1, ""faq"": 2, ""fee"": 1, ""general"": 1, ""graduate"": 1, ""hk"": 1, ""hku"": 3, ""how"": 1, ""if"": 2, ""in"": 2, ""inquiries"": 1, ""is"": 2, ""it"": 1, ""latest"": 1, ""means"": 1, ""more"": 1, ""mphil"": 1, ""multiple"": 1, ""my"": 1, ""november"": 1, ""now"": 1, ""october"": 1, ""offers"": 1, ""on"": 1, ""one"": 2, ""online"": 1, ""only"": 1, ""onwards"": 1, ""open"": 1, ""other"": 1, ""our"": 1, ""page"": 1, ""pay"": 1, ""possible"": 1, ""postgraduate"": 3, ""programme"": 5, ""programmes"": 5, ""receive"": 1, ""research"": 1, ""school"": 1, ""submit"": 1, ""system"": 2, ""taught"": 2, ""than"": 1, ""to"": 5, ""under"": 1, ""until"": 1, ""usernames"": 1, ""usually"": 1, ""via"": 1, ""wait"": 1, ""which"": 1, ""wish"": 1, ""yes"": 1, ""yet"": 1}",2026-06-30T00:19:08+00:00
hku__faq__3f72d8f8be__chunk_002,HKU,faq,general,FAQ,https://admissions.hku.hk/tpg/faq,data/raw_pages/hku__faq__3f72d8f8be.txt,113,"{""acceptable"": 1, ""account"": 1, ""admission"": 2, ""admissions"": 1, ""am"": 2, ""an"": 1, ""any"": 1, ""applicant"": 1, ""applicants"": 1, ""application"": 2, ""apply"": 2, ""at"": 2, ""august"": 1, ""bachelor"": 2, ""before"": 3, ""breach"": 1, ""click"": 1, ""concurrent"": 1, ""confirming"": 1, ""definition"": 1, ""degree"": 2, ""discontinuation"": 1, ""do"": 1, ""enrol"": 1, ""even"": 1, ""faq"": 2, ""general"": 1, ""graduated"": 1, ""gramme"": 1, ""here"": 2, ""hku"": 2, ""how"": 1, ""however"": 1, ""if"": 3, ""in"": 3, ""is"": 1, ""joint"": 1, ""jupas"": 1, ""last"": 1, ""local"": 3, ""logged"": 1, ""must"": 1, ""my"": 2, ""need"": 1, ""non"": 1, ""obtain"": 1, ""of"": 8, ""offer"": 1, ""offers"": 1, ""on"": 1, ""one"": 1, ""only"": 1, ""or"": 2, ""other"": 2, ""out"": 1, ""programme"": 3, ""programmes"": 2, ""proof"": 1, ""provide"": 1, ""receive"": 1, ""registration"": 1, ""regulation"": 1, ""required"": 1, ""result"": 1, ""retrieve"": 1, ""still"": 1, ""studies"": 1, ""study"": 2, ""submission"": 1, ""system"": 1, ""time"": 1, ""to"": 4, ""visit"": 1, ""website"": 1, ""wish"": 1, ""withdrawal"": 1, ""year"": 2}",2026-06-30T00:19:08+00:00
hku__faq__3f72d8f8be__chunk_003,HKU,faq,general,FAQ,https://admissions.hku.hk/tpg/faq,data/raw_pages/hku__faq__3f72d8f8be.txt,96,"{""account"": 5, ""after"": 1, ""an"": 1, ""any"": 1, ""application"": 7, ""assistance"": 1, ""before"": 1, ""cannot"": 1, ""click"": 1, ""completing"": 1, ""completion"": 1, ""contact"": 1, ""deadline"": 1, ""degree"": 1, ""do"": 1, ""earlier"": 1, ""english"": 3, ""faq"": 2, ""form"": 2, ""general"": 1, ""guidance"": 1, ""here"": 2, ""hku"": 1, ""how"": 1, ""if"": 2, ""in"": 2, ""inquiries"": 1, ""instruction"": 1, ""is"": 3, ""language"": 1, ""log"": 2, ""logged"": 1, ""login"": 1, ""medium"": 1, ""my"": 3, ""need"": 1, ""of"": 2, ""office"": 1, ""online"": 2, ""only"": 1, ""or"": 2, ""out"": 2, ""period"": 1, ""proficiency"": 1, ""programme"": 1, ""re"": 1, ""reach"": 1, ""regarding"": 1, ""requirement"": 1, ""retrieve"": 2, ""should"": 1, ""still"": 1, ""submission"": 1, ""take"": 1, ""te"": 1, ""test"": 1, ""to"": 5, ""until"": 1, ""up"": 1, ""valid"": 1, ""weeks"": 1, ""when"": 1, ""whichever"": 1, ""whom"": 1, ""why"": 1}",2026-06-30T00:19:08+00:00
hku__faq__3f72d8f8be__chunk_004,HKU,faq,general,FAQ,https://admissions.hku.hk/tpg/faq,data/raw_pages/hku__faq__3f72d8f8be.txt,97,"{""an"": 1, ""application"": 5, ""bachelor"": 1, ""be"": 2, ""cannot"": 1, ""certain"": 1, ""check"": 2, ""competency"": 1, ""cover"": 1, ""degree"": 2, ""determine"": 1, ""do"": 2, ""ement"": 1, ""encounter"": 1, ""english"": 5, ""faculty"": 1, ""faq"": 2, ""fee"": 5, ""following"": 1, ""general"": 1, ""higher"": 1, ""hku"": 1, ""however"": 1, ""if"": 5, ""in"": 2, ""institution"": 1, ""instruction"": 2, ""is"": 2, ""master"": 1, ""medium"": 2, ""my"": 2, ""need"": 1, ""obtained"": 1, ""of"": 2, ""office"": 1, ""on"": 1, ""online"": 2, ""payment"": 2, ""problems"": 2, ""proficiency"": 2, ""programme"": 1, ""programmes"": 1, ""refund"": 1, ""relevant"": 1, ""required"": 2, ""scholarships"": 1, ""settling"": 1, ""still"": 1, ""system"": 1, ""take"": 2, ""test"": 2, ""to"": 4, ""try"": 1, ""waived"": 2, ""was"": 1, ""what"": 1, ""where"": 1, ""which"": 1, ""wish"": 1}",2026-06-30T00:19:08+00:00
hku__faq__3f72d8f8be__chunk_005,HKU,faq,general,FAQ,https://admissions.hku.hk/tpg/faq,data/raw_pages/hku__faq__3f72d8f8be.txt,106,"{""accounts"": 1, ""an"": 4, ""another"": 1, ""applicant"": 1, ""application"": 7, ""as"": 1, ""at"": 1, ""ation"": 1, ""attempt"": 1, ""authorization"": 1, ""bank"": 2, ""before"": 2, ""browsers"": 2, ""card"": 2, ""check"": 1, ""chrome"": 1, ""clear"": 1, ""contact"": 1, ""cookies"": 1, ""credit"": 2, ""different"": 2, ""do"": 1, ""edge"": 1, ""email"": 1, ""encounter"": 1, ""ensure"": 1, ""explorer"": 1, ""faq"": 2, ""fee"": 3, ""files"": 1, ""following"": 1, ""general"": 1, ""hku"": 1, ""hours"": 1, ""how"": 1, ""ie"": 1, ""if"": 2, ""in"": 1, ""instead"": 1, ""internet"": 1, ""issuing"": 1, ""know"": 1, ""log"": 1, ""making"": 1, ""need"": 1, ""notification"": 1, ""number"": 1, ""obtain"": 1, ""of"": 3, ""on"": 1, ""online"": 3, ""open"": 1, ""or"": 3, ""paid"": 1, ""payment"": 3, ""problems"": 1, ""receive"": 1, ""safari"": 1, ""same"": 1, ""submission"": 1, ""submitted"": 1, ""submitting"": 1, ""successful"": 1, ""successfully"": 1, ""such"": 1, ""system"": 1, ""temporary"": 1, ""time"": 1, ""to"": 5, ""transaction"": 1, ""try"": 1, ""upon"": 1, ""use"": 2, ""within"": 1}",2026-06-30T00:19:08+00:00
hku__faq__3f72d8f8be__chunk_006,HKU,faq,general,FAQ,https://admissions.hku.hk/tpg/faq,data/raw_pages/hku__faq__3f72d8f8be.txt,104,"{""advisable"": 1, ""again"": 1, ""an"": 5, ""applicant"": 1, ""application"": 10, ""based"": 1, ""be"": 2, ""been"": 2, ""before"": 1, ""browser"": 1, ""but"": 2, ""continue"": 1, ""cookies"": 1, ""deducted"": 3, ""do"": 1, ""doing"": 1, ""email"": 1, ""faq"": 2, ""fee"": 2, ""few"": 1, ""files"": 1, ""first"": 1, ""follow"": 1, ""general"": 1, ""generated"": 1, ""hku"": 1, ""hours"": 1, ""if"": 3, ""indicates"": 1, ""is"": 3, ""issue"": 2, ""it"": 1, ""login"": 1, ""note"": 1, ""notification"": 1, ""number"": 4, ""of"": 1, ""on"": 1, ""only"": 1, ""payment"": 3, ""re"": 1, ""receive"": 2, ""remove"": 1, ""resolve"": 2, ""should"": 1, ""so"": 1, ""steps"": 2, ""submitted"": 3, ""submitting"": 2, ""successfully"": 3, ""system"": 3, ""take"": 1, ""temporary"": 1, ""these"": 1, ""to"": 4, ""try"": 1, ""ubmission"": 1, ""until"": 1, ""was"": 1, ""what"": 1, ""within"": 1}",2026-06-30T00:19:08+00:00
hku__faq__3f72d8f8be__chunk_007,HKU,faq,general,FAQ,https://admissions.hku.hk/tpg/faq,data/raw_pages/hku__faq__3f72d8f8be.txt,103,"{""accounts"": 1, ""advisable"": 1, ""any"": 1, ""application"": 6, ""at"": 2, ""attempt"": 1, ""attempts"": 1, ""balance"": 1, ""bank"": 3, ""before"": 1, ""both"": 1, ""browser"": 1, ""browsers"": 1, ""but"": 1, ""by"": 1, ""cancel"": 1, ""card"": 2, ""charge"": 1, ""cookies"": 1, ""depends"": 1, ""deposit"": 1, ""different"": 2, ""do"": 1, ""duration"": 1, ""ensure"": 1, ""faq"": 2, ""fee"": 3, ""files"": 1, ""funds"": 1, ""general"": 1, ""get"": 1, ""held"": 2, ""hku"": 1, ""holds"": 1, ""if"": 2, ""in"": 2, ""is"": 3, ""issuing"": 2, ""it"": 1, ""keep"": 1, ""later"": 1, ""log"": 1, ""mind"": 1, ""my"": 2, ""non"": 2, ""number"": 1, ""of"": 3, ""on"": 1, ""once"": 2, ""only"": 1, ""open"": 1, ""or"": 1, ""payment"": 3, ""payments"": 1, ""per"": 1, ""policy"": 1, ""refund"": 1, ""refundable"": 2, ""release"": 1, ""remove"": 1, ""simultaneously"": 1, ""submitted"": 1, ""submitting"": 1, ""successful"": 1, ""system"": 1, ""temporary"": 1, ""these"": 1, ""time"": 1, ""to"": 2, ""transferable"": 2, ""unsuccessful"": 2, ""we"": 1, ""withdraw"": 1}",2026-06-30T00:19:08+00:00
hku__faq__3f72d8f8be__chunk_008,HKU,faq,general,FAQ,https://admissions.hku.hk/tpg/faq,data/raw_pages/hku__faq__3f72d8f8be.txt,107,"{""acceptance"": 1, ""account"": 3, ""after"": 1, ""an"": 2, ""another"": 1, ""application"": 4, ""applying"": 1, ""as"": 1, ""but"": 1, ""cation"": 1, ""click"": 1, ""conditions"": 1, ""contact"": 2, ""created"": 1, ""deposit"": 2, ""details"": 1, ""do"": 3, ""documents"": 1, ""email"": 2, ""expire"": 1, ""faculty"": 1, ""faq"": 2, ""fee"": 1, ""forget"": 4, ""general"": 1, ""hku"": 1, ""how"": 1, ""if"": 4, ""in"": 1, ""is"": 3, ""let"": 1, ""login"": 1, ""longer"": 1, ""meet"": 1, ""my"": 2, ""no"": 1, ""non"": 3, ""of"": 1, ""offer"": 1, ""office"": 2, ""on"": 1, ""once"": 1, ""online"": 1, ""or"": 1, ""page"": 1, ""password"": 4, ""payment"": 1, ""programme"": 2, ""received"": 1, ""refundable"": 3, ""relevant"": 2, ""reminder"": 2, ""reset"": 1, ""serves"": 1, ""should"": 2, ""specified"": 1, ""still"": 1, ""submission"": 1, ""submit"": 2, ""submitted"": 2, ""successfully"": 1, ""supporting"": 1, ""to"": 1, ""transferable"": 2, ""unless"": 1, ""username"": 2, ""what"": 2, ""wish"": 1, ""without"": 1}",2026-06-30T00:19:08+00:00
hku__faq__3f72d8f8be__chunk_009,HKU,faq,general,FAQ,https://admissions.hku.hk/tpg/faq,data/raw_pages/hku__faq__3f72d8f8be.txt,109,"{""account"": 2, ""add"": 1, ""advice"": 1, ""after"": 1, ""an"": 1, ""another"": 1, ""application"": 4, ""before"": 1, ""by"": 1, ""cannot"": 1, ""cation"": 1, ""certified"": 1, ""contact"": 1, ""copy"": 1, ""creation"": 1, ""deadline"": 1, ""do"": 3, ""documents"": 6, ""email"": 1, ""expire"": 1, ""expired"": 1, ""faq"": 2, ""file"": 1, ""four"": 1, ""general"": 1, ""hku"": 1, ""how"": 1, ""if"": 3, ""information"": 2, ""is"": 1, ""large"": 1, ""longer"": 1, ""my"": 2, ""need"": 1, ""no"": 1, ""note"": 1, ""of"": 3, ""office"": 2, ""on"": 1, ""online"": 1, ""only"": 1, ""or"": 2, ""original"": 1, ""period"": 1, ""post"": 1, ""programme"": 3, ""programmes"": 1, ""refer"": 1, ""referee"": 2, ""relevant"": 2, ""respective"": 1, ""should"": 2, ""size"": 1, ""submit"": 3, ""submitting"": 1, ""supporting"": 5, ""system"": 1, ""to"": 6, ""too"": 1, ""true"": 1, ""update"": 1, ""updated"": 1, ""upload"": 2, ""uploading"": 1, ""vary"": 1, ""ways"": 1, ""weeks"": 1, ""what"": 2, ""wish"": 2, ""within"": 1}",2026-06-30T00:19:08+00:00
hku__faq__3f72d8f8be__chunk_010,HKU,faq,general,FAQ,https://admissions.hku.hk/tpg/faq,data/raw_pages/hku__faq__3f72d8f8be.txt,111,"{""admission"": 1, ""after"": 3, ""an"": 4, ""any"": 1, ""applicant"": 1, ""application"": 6, ""at"": 1, ""be"": 1, ""cannot"": 1, ""certified"": 1, ""change"": 2, ""changes"": 2, ""considered"": 1, ""copy"": 1, ""details"": 1, ""do"": 2, ""documents"": 4, ""email"": 2, ""faq"": 2, ""fice"": 1, ""form"": 2, ""general"": 1, ""he"": 1, ""hku"": 1, ""id"": 1, ""if"": 2, ""in"": 1, ""information"": 2, ""is"": 2, ""make"": 2, ""most"": 1, ""my"": 1, ""need"": 2, ""non"": 1, ""notification"": 1, ""number"": 2, ""of"": 3, ""office"": 2, ""on"": 1, ""once"": 1, ""original"": 2, ""passport"": 1, ""personal"": 2, ""post"": 1, ""posting"": 1, ""programme"": 3, ""programmes"": 2, ""provide"": 1, ""receive"": 1, ""refer"": 1, ""relevant"": 2, ""required"": 1, ""send"": 1, ""she"": 1, ""should"": 2, ""stage"": 1, ""submission"": 2, ""submit"": 1, ""submitted"": 1, ""submitting"": 1, ""supporting"": 2, ""system"": 1, ""to"": 7, ""transferrable"": 1, ""true"": 1, ""verification"": 1, ""what"": 1, ""wish"": 1}",2026-06-30T00:19:08+00:00
hku__faq__3f72d8f8be__chunk_011,HKU,faq,general,FAQ,https://admissions.hku.hk/tpg/faq,data/raw_pages/hku__faq__3f72d8f8be.txt,102,"{""add"": 2, ""additional"": 1, ""admission"": 2, ""after"": 2, ""amend"": 1, ""an"": 2, ""announced"": 1, ""any"": 1, ""application"": 6, ""applications"": 1, ""approximately"": 1, ""attend"": 1, ""be"": 2, ""cannot"": 1, ""changes"": 1, ""check"": 2, ""consult"": 2, ""details"": 2, ""directly"": 1, ""email"": 2, ""faq"": 2, ""form"": 2, ""general"": 1, ""hku"": 1, ""how"": 3, ""id"": 1, ""in"": 2, ""information"": 2, ""interview"": 1, ""interviews"": 1, ""invited"": 1, ""is"": 1, ""make"": 1, ""my"": 1, ""note"": 1, ""number"": 2, ""obtain"": 1, ""office"": 4, ""or"": 5, ""our"": 1, ""passport"": 1, ""processing"": 1, ""programme"": 4, ""programmes"": 1, ""provide"": 1, ""relevant"": 4, ""require"": 1, ""result"": 2, ""status"": 2, ""submission"": 2, ""test"": 1, ""tests"": 1, ""time"": 1, ""to"": 4, ""update"": 1, ""verification"": 1, ""visa"": 2, ""visit"": 1, ""website"": 1, ""weeks"": 1, ""when"": 1}",2026-06-30T00:19:08+00:00
hku__faq__3f72d8f8be__chunk_012,HKU,faq,general,FAQ,https://admissions.hku.hk/tpg/faq,data/raw_pages/hku__faq__3f72d8f8be.txt,63,"{""about"": 1, ""access"": 1, ""advice"": 1, ""any"": 1, ""application"": 1, ""applications"": 1, ""approximately"": 1, ""available"": 2, ""campus"": 1, ""cedars"": 1, ""contact"": 1, ""demand"": 1, ""details"": 2, ""eligibility"": 1, ""faq"": 2, ""general"": 1, ""high"": 1, ""hku"": 3, ""housing"": 3, ""in"": 2, ""information"": 1, ""is"": 2, ""learn"": 1, ""limited"": 1, ""more"": 1, ""my"": 1, ""office"": 2, ""on"": 2, ""online"": 1, ""opportunities"": 1, ""our"": 1, ""places"": 1, ""postgraduate"": 2, ""processing"": 1, ""programme"": 1, ""residential"": 1, ""scholarship"": 3, ""scholarships"": 1, ""study"": 1, ""time"": 1, ""to"": 2, ""visa"": 2, ""visit"": 2, ""website"": 2, ""weeks"": 1}",2026-06-30T00:19:08+00:00
hku__offer_holder__f4446ddc52__chunk_000,HKU,offer_holder,offer_acceptance,Home,https://admissions.hku.hk/tpg/,data/raw_pages/hku__offer_holder__f4446ddc52.txt,100,"{""academic"": 3, ""acceptance"": 1, ""access"": 1, ""across"": 1, ""admissions"": 1, ""an"": 1, ""asia"": 1, ""campus"": 1, ""choose"": 1, ""class"": 1, ""community"": 2, ""cutting"": 1, ""designed"": 1, ""disciplines"": 1, ""diverse"": 1, ""diversity"": 1, ""dynamic"": 1, ""edge"": 1, ""education"": 1, ""environment"": 1, ""events"": 1, ""excellence"": 1, ""experience"": 1, ""explore"": 1, ""faculty"": 1, ""fosters"": 1, ""global"": 1, ""growth"": 1, ""high"": 1, ""hku"": 5, ""holder"": 1, ""home"": 1, ""in"": 5, ""industries"": 1, ""institutions"": 1, ""intellectual"": 1, ""international"": 1, ""is"": 1, ""its"": 2, ""known"": 1, ""leadership"": 1, ""multicultural"": 1, ""news"": 1, ""of"": 3, ""offer"": 2, ""offering"": 2, ""offers"": 1, ""opportunities"": 2, ""our"": 1, ""partner"": 1, ""postgraduate"": 1, ""prepares"": 1, ""prestige"": 1, ""prestigious"": 1, ""pride"": 1, ""programmes"": 1, ""qs"": 2, ""quality"": 1, ""range"": 1, ""rankings"": 2, ""reputation"": 1, ""research"": 2, ""respective"": 1, ""roles"": 1, ""search"": 1, ""st"": 1, ""staff"": 1, ""standards"": 1, ""step"": 1, ""takes"": 1, ""taught"": 1, ""th"": 1, ""to"": 1, ""top"": 1, ""up"": 1, ""vibrant"": 1, ""why"": 1, ""wide"": 1, ""world"": 1, ""worldwide"": 1}",2026-06-30T00:19:08+00:00
hku__offer_holder__f4446ddc52__chunk_001,HKU,offer_holder,offer_acceptance,Home,https://admissions.hku.hk/tpg/,data/raw_pages/hku__offer_holder__f4446ddc52.txt,102,"{""academic"": 4, ""acceptance"": 1, ""access"": 1, ""across"": 1, ""an"": 1, ""campus"": 1, ""career"": 1, ""choose"": 1, ""class"": 1, ""community"": 2, ""cutting"": 1, ""designed"": 2, ""disciplines"": 1, ""discover"": 1, ""diverse"": 1, ""diversity"": 1, ""dynamic"": 1, ""edge"": 1, ""education"": 1, ""elevate"": 1, ""environment"": 1, ""excellence"": 1, ""explore"": 1, ""faculty"": 1, ""fosters"": 1, ""global"": 1, ""goals"": 1, ""growth"": 1, ""high"": 1, ""hku"": 5, ""holder"": 1, ""home"": 1, ""how"": 1, ""in"": 3, ""industries"": 1, ""institutions"": 1, ""intellectual"": 1, ""international"": 1, ""is"": 1, ""its"": 2, ""journey"": 1, ""known"": 1, ""leadership"": 1, ""multicultural"": 1, ""of"": 2, ""offer"": 2, ""offering"": 2, ""offers"": 1, ""opportunities"": 2, ""our"": 3, ""partner"": 1, ""prepares"": 1, ""prestige"": 1, ""prestigious"": 1, ""pride"": 1, ""programmes"": 3, ""propel"": 1, ""qs"": 1, ""quality"": 1, ""range"": 1, ""rankings"": 1, ""reputation"": 1, ""research"": 2, ""resources"": 1, ""respective"": 1, ""roles"": 1, ""search"": 1, ""specialized"": 1, ""staff"": 1, ""standards"": 1, ""success"": 1, ""takes"": 1, ""to"": 2, ""top"": 1, ""towards"": 1, ""vibrant"": 1, ""why"": 1, ""wide"": 1, ""world"": 1, ""worldwide"": 1}",2026-06-30T00:19:08+00:00
hku__offer_holder__f4446ddc52__chunk_002,HKU,offer_holder,offer_acceptance,Home,https://admissions.hku.hk/tpg/,data/raw_pages/hku__offer_holder__f4446ddc52.txt,104,"{""about"": 2, ""academic"": 1, ""acceptance"": 1, ""admission"": 2, ""admissions"": 1, ""advanced"": 1, ""answers"": 1, ""apply"": 1, ""by"": 1, ""campus"": 1, ""clear"": 1, ""community"": 1, ""connect"": 1, ""de"": 1, ""discover"": 1, ""diverse"": 1, ""dynamic"": 1, ""employability"": 1, ""employable"": 1, ""everything"": 1, ""experience"": 1, ""explore"": 1, ""exploring"": 1, ""first"": 1, ""future"": 2, ""get"": 1, ""got"": 1, ""graduate"": 1, ""graduates"": 1, ""guidance"": 1, ""hku"": 4, ""holder"": 1, ""home"": 1, ""in"": 3, ""information"": 1, ""informed"": 1, ""institutions"": 1, ""its"": 1, ""join"": 2, ""journey"": 1, ""know"": 1, ""latest"": 1, ""list"": 1, ""mailing"": 1, ""most"": 1, ""multicultural"": 1, ""need"": 1, ""of"": 1, ""offer"": 2, ""offering"": 1, ""on"": 1, ""our"": 2, ""partner"": 1, ""postgraduate"": 2, ""programmes"": 1, ""qs"": 2, ""questions"": 2, ""rankings"": 2, ""ready"": 1, ""related"": 1, ""scheme"": 1, ""scholarship"": 1, ""section"": 1, ""some"": 1, ""staff"": 1, ""start"": 1, ""step"": 1, ""story"": 1, ""studies"": 1, ""success"": 1, ""take"": 1, ""talents"": 1, ""taught"": 2, ""th"": 2, ""to"": 6, ""towards"": 1, ""updates"": 1, ""us"": 3, ""world"": 1, ""worldwide"": 1}",2026-06-30T00:19:08+00:00
